827000274;Confension Juventud Con Una Mision;Sector Morasi ;Engativa ;Calle 49a #73-16;4.670127, -74.110777
900602992;Fundacion Hogar Canitas Saludables;Centro;Chapinero;Carrera  9 # 2 - 30;5.021580, -74.004001
830111643;Fundacion Hogar De Abuelitos Fe Y Luz;Santa Isabel;Los Martires;Calle  1A # 28 - 56 ;4.596696, -74.103915
900066907;Fundacion Colombia nuevos Horizontes;Ricaurte Urb Santa Helena;Los Martires;Calle  23 # 5 - 32 Este;4.577217, -74.209221
900969994;Fundación Sonrisas Milagrosas;Modelia;Fontibón;Carrera   85B # 25B - 34;4.673267, -74.121077
900848805;Fundacion Familias Creciendo Con Amor;Escuelas;Santa Fé;Carrera  3 # 10 - 21;4.587566, -74.187049
860027139;Orden De Los Calleerigos Regulares Somascos;Britalia norte;Suba;Calle 167 #62 - 31;4.750193, -74.062038
900881804;Fundacion El Renacer;normandia;Engativá;Calle 48A #70D-34;4.665652, -74.108968
900868810;Fundacion Desafios;Fontibon;Fontibón;Calle 25D #81A - 66;4.671542, -74.118868
900793082;Fundacion Purisima Concepcion De Maria;Atahualpa;Fontibón;Calle 22I # 114 - 37;4.686963, -74.148034
900085682;Corporacion Orientar Para Crecer;Samper Mendoza;Los Martires;Calle 24 # 19B -16;4.618546, -74.078509
800232366;Corporacion Prosol Proyecto Solidaridad;Juan Rey -nueva;San Cristobal ;Calle 119 # 2-29;4.697446, -74.035014
830040877;Fundación Para La Cultura Y La Paz Social Imago;Juaquín del Vaticano;Ciudad Bolivar;Diagonal 81A Bis Sur #17 D - 15 ;4.534854, -74.142389
830130932;Asociacion De Padres Pronutricion niños Del Futuro - Apronif;La Sureña - Santa Librada;Usme;Transv. 2 Este # 75 - 21 Sur ;4.586773, -74.188214
830501182;Fundación Serviamor;Bosa Charles De Gaulle;Bosa;Diagonal73G Sur #79A-40;4.607734, -74.201205
900154276;Fundación El nuevo Amanecer Del Abuelo Zona 7;Gran Britalia;Kennedy;Calle 54B Sur # 80J - 02;4.617209, -74.176478
900258814;Fundación Fuente De Vida;normandía ;Engativá;Calle 56A #71-35 ;4.642015, -74.062283
800214679;Fundación Esperanza Y Vida;Andes;Barrios Unidos;Carrera  65 # 78 - 31 ;4.679317, -74.080111
900176335;Fundación Senderos de Vida;Santa Maria Del Lago;Engativá;Carrera  72 Bis # 76 - 42 ;4.692977, -74.092107
900291788;Fundación Hogar Gerontológico Amor y Vida, Atención Integral del Adulto Mayor ;Cartilla;Kennedy;Carrera  77 #7F-20;4.654475, -74.129205
860506429;Congr. Hnas Terciarias Capuchinas Sgda Flia Prov ntra Sra Montiel Hogar Amor y Vida ;;Suba;Carrera  44 #22A-05;4.632053, -74.095729
800100764;Asociación nueva Vida en Cristo;Carvajal;Kennedy;Calle 37 Sur #72L-41;4.615426, -74.143408
830081458;Parroquia Beato Guillermo José Chaminade portal sur;;Rafael Uribe;Carrera  1 #51-74 Sur;4.542149, -74.110429
900656373;Fundación Creando Sueños para el Futuro;Suba;Engativá;Carrera  97 #133-04 ;4.735011, -74.092192
830045172;Asociación nuevo Milenio ;Barrio La Roca;San Cristóbal ;Calle 6 D #8-63 Este;4.577393, -74.077098
900409877;Biblioteca Ludoteca Palabritas; Barrio San Martín;San Cristóbal ;Carrera  1 C # 95 - 96 Sur;4.502926, -74.117315
830039130;Fundación Caminos de Libertad;Teusaquillo;La Candelaria;Av Caracas #36-41;4.625323, -74.069276
830084156;Fundación Amigos del Abuelo;Sta Isabel;La Candelaria;Calle 1D #25-44;4.596041, -74.098344
830138778;Fundapan Plan de Ayuda al necesitado;Bilbao;Engativá;Carrera  141 C # 143 B - 30;4.752806, -74.112451
900048877;Fundación Forjadores de Tejido Social ;Buena Vista;Usaquén;Carrera  6 # 189 A - 15;4.766412, -74.026035
900202768;Fundacion Mirada Libre Colombia ;Quintas Del Sur (Conjunto Residencial);Ciudad Bolívar;Carrera  17 F # 71 A - 95 Sur;4.660024, -74.063491
900018999;Fundación Bondad Internacional ;Perseverancia;Santa Fé;Calle 68 #  14A 60;4.655501, -74.064250
900087782;Fundación Refugio de los Recuerdos;San Miguel;Barrios Unidos;Carrera  44 #67-30;4.654280, -74.100647
830013717;Fundación Kolping;Teusaquillo;Teusaquillo;Carrera  16 # 35 - 41;4.624458, -74.071177
800112909;Asociacion de Hogares Comunitarios de Bienestar Mundo Feliz;Yomasa;Usme;Carrera  2 B Este # 81 - 31 Sur;4.650250, -74.050143
830137451;Proyecto Union;;La Candelaria;Carrera  59C # 130-21;4.721554, -74.072224
900347027;Fundación social semillas de Luz;Ciudad Latina;Soacha;  Calle 3 # 22 - 04;4.596352, -74.092372
832010086;Fundación Multicentro Shekinah;Sibate;Sibaté;Diagonal2 #2-16;4.693221, -74.199422
860006696;Hijas de la Caridad de San vicente de paul - Centro Comunitario Arabia;;Martires;Carrera  18 I # 82 A - 29 Sur Ciudad Bolivar;4.610724, -74.080328
830141307;Fundación de desarrollo y bienestar social Multiactiva- FUnDEBYSMU;;Soacha;Transversal 80 H # 65 F - 28 ;4.700519, -74.096512
800025766;Asociación Universitaria Colombia ;Teusaquillo;Teusaquillo;Calle 46 #16-09;4.634261, -74.069899
800030867;Parroquia Santa Maria de nazareth;Soacha;Soacha;Tv 17 #6-50 Sur;4.710960, -74.205274
900483551;Fundación Transcendo con un Propósito de Vida;La Floresta;Barrios Unidos;Calle 101 # 66 - 34;4.690142, -74.070744
830117795;Comedor Villa Emma;Bosa;Barrios Unidos;Carrera  88F #74B-15 Sur;4.622443, -74.202743
900002906;Parroquia San Albero Hurtado- Asociación Mujeres y Madres Abriendo Caminos;El Dorado;Barrios Unidos;Calle 1 Sur # 7B - 27 Este   ;4.565924, -74.089675
800232727;Asociacion Benefica Cristiana Promotora de Desarrollo  Integral ABC Prodein    ;Sta Bibiana;Teusaquillo;Carrera  20 #39-17;4.627708, -74.073856
900266337;Fundación Omar Medina ; La Regadera ;Usme;Calle 73C #3C-22 Sur ;4.516578, -74.120997
900478941;Fundacion Yanapa;Cadelaria La nueva;Ciudad Bolívar;Calle 65 Sur # 30 - 04;4.568240, -74.150289
900224181;RISE AnD WALK FOUnDATIOn,InC(Fundacion levantate y camina);San Fernando;Barrios Unidos;Calle 74 # 61 - 77;4.674824, -74.080101
900631370;Fundacion Caszatalentos Colombia;Palermo;Santa fe;Calle 45B # 22 - 72;4.635314, -74.074712
900816562;Fiat  Gaudium;San Gabriel;Usaquén;Calle 106 # 53 - 56;4.694816, -74.063180
830072495;Fundacion Pastoral Social manos unidas;Fontibon;Fontibón;Calle 23 # 109A 15;4.684953, -74.143885
860071169;Fundacion Solidaridad por Colombia;Patio Bonito;Kennedy;Diagonal 38 Sur # 82 - 30;4.634049, -74.160912
800188891;Fraternidad de la Divina Providencia;Simón Bolívar;Barrios Unidos;Calle 77 # 62-50;4.677995, -74.078860
900407662;Fundación sistema Integral Global en Red Social;Tuna Alta El Rosal;Engativá;Carrera  89 # 152 - 42;4.747383, -74.081201
860025708;Parroquia San Bernardino de Soacha-Hogar Infantil la Ronda del Caracolito;Soacha ;Soacha;Calle 12 #6-50;4.580974, -74.219786
830069434;Parroquia María Inmaculada;Bosa;Bosa;Calle 77 #84A-07 Sur;4.608462, -74.206360
900157971;Fundación Red de Vida;El Tesoro;Ciudad Bolívar;Tv 18H # 77D-53 Sur;4.539854, -74.148819
900387037;Fundación Colombia en Progreso;Hayuelos;Fontibón; Carrera  5A # 67A - 29 Sur ;4.666150, -74.078587
832003348;Parroquia San Bartolomé   Gachancipá ;Gachancipa;Gachancipa;Calle 2 #5-40;4.572712, -74.222702
900282938;Fundación Adulto Mayor Prado Jardín;Prado Veraniego-Salón Comunal Prado Sur;Suba;Calle 129 #55-17;4.716703, -74.063814
800217115;Parroquia San León Magno;Bello Horizonte;San Cristóbal ;Calle 31 F Sur # 1 - 11 ;4.561288, -74.094554
860010516;Orden de Religiosas Adoratrices de Colombia - Juan José Rondón       ;;San Cristóbal ;Carrera 8A # 27B-29;4.605250, -74.072707
860025754;Parroquia de Santa Cecilia;Venecia;Tunjuelito;Diagonal49 Sur #53-56;4.592136, -74.141305
800063330;Asociacion de Padres Usuarios de Hogares de Bienestar los Laches;Laches;Santa fe;Diagonal. 4 A # 10 - 03;4.593405, -74.082492
900212052;OnG Revivir Colombia;nicolás De Federman;Teusaquillo;Calle 56 # 36 A - 09;4.644211, -74.071123
900212362;Fundacion Recrearte Pais;Calleass;Kennedy;Carrera  81 # 87 A - 81;4.643845, -74.147065
900039001;Fundacion Colombiana de Oro;Compartir;Suba ;Calle 65 A Bis Sur # 18 # - 36;4.618530, -74.191009
900237922;FundacionMeltk Proyecto de Vida;Santa Fe;Santa fe;Calle 23 # 16 A - 19;4.580431, -74.210140
800142051;Asociacion  de Padres Usuarios de Bienestar nueva Modalidad Semillas;Bachue;Engativá;Calle 89 # 95 F - 00;4.716397, -74.102562
900226180;Fundacion de Adultos Mayores Organizados ReSidentes en Fontibon - Amor en Fontibon;Atahualpa;Barrios Unidos;Carrera  116 # 22 I - 00;4.686935, -74.150768
830122712;Fundacion Jaime Benitez Tobon;La Floresta;Engativá;Avenida calle 116 # 55 C - 44 Apto. 1403;4.692485, -74.029822
830031854;Hogar Gerontológico Volver a nacer ;;Villeta;Carrera  27A #4-19Sur;4.595182, -74.102831
900111232;Fundación para la Restauración de la Familia sirviendo con amor;STA ISABEL;La Candelaria;Calle 1 #25A-40;4.595116, -74.100443
832011055;Fundación Madre Teresa de Calcuta;Soacha Centro;Soacha;Carrera  6 #11 - 51;4.598189, -74.074182
830018298;Parroquia Cristo de La Paz;;Usme;Carrera  1B #76B-15 Sur;4.581564, -74.078137
900144922;Fundacion Asociada Gustavo Restrepo;GUSTAVO RESTREPO;Rafael Uribe;Carrera  15 #28A-02 Sur;4.616410, -74.073227
830146924;Casa Calleub La Merced Ltda;LA COnCEPCIOn;Barrios Unidos;Carrera  15 #70A-49;4.658105, -74.063501
830132480;Comité Cívico Comunitario La nueva Esperanza ;VICTORIA;Usaquén;Calle 41 Bis #5-68 Este;4.626791, -74.055915
800035174;Fundación ayuda a la infancia hogares Bambi Bogotá;Marruecos Sur;Suba;Transversal 5 Q # 48 J - 24 Sur;4.566074, -74.083698
900090077;Fundación Gestores Sociales;;Barrios Unidos;Calle 82 #94 L -86 ;4.664570, -74.051223
860354345;Fundación Rehabilitación Integral FRInE;STA TERESITA;Teusaquillo;Calle 44 #17-45;4.542256, -74.080234
800146889;Parroquia San Cipriano;SAn CIPRIAnO;Suba;Carrera  54 #167-90;4.750755, -74.053452
900090186;Corporación Sembrando Vencedores;;Engativá;Calle 153A #104-85;4.755349, -74.092680
800232897;Asociación Fraternidad de Abuelos Enrique Grosse AFAEG  ;BRITALIA;Mártires;Carrera  81C Bis #43A-24;4.620479, -74.174775
900251779;Fundación Sueños de Libertad;InGLÉS;Rafael Uribe;Calle 11A Sur #16-66;4.588130, -74.096969
800076009;Parroquía Del Santisimo SaCarrera mento;;Suba;Carrera  98 #17A-81 Sur;4.671836, -74.144122
900172618;Asociación  Jesús Vive Hoy y Siempre;VICTORIA;San Cristobal ;Calle 41 Sur #3-04 Este;4.561209, -74.106746
860535318;Asociacion Hogar Villa Alegria;Popular Modelo;Barrios Unidos;Carrera  57 B # 66 B - 51;4.653863, -74.086811
830109620;Asociación de Mujeres Esperanza de Vivir;CALVO SUR;San Cristobal ;Calle 1 Sur #7A-24;4.585991, -74.082516
900230464;Salud Integral GH&M LTDA;nORMAnDÍA ;Engativá;Carrera  74B #49A-21;4.672027, -74.112638
900212399;Fundación Manos de Jesús;LA PLAYA - MEISSEn;Ciudad Bolivar;Calle 60D Sur #18A-39;4.560463, -74.137298
860014066;Jardín Infantil Obrero ;;La Candelaria;Carrera  5 #33-61;4.619244, -74.065548
830097378;El Jardín de los Abuelos Barrio nueva Delhy;nueva DELHY;San Cristobal ;Carrera  13 Este # 61-15 Sur;4.586087, -74.188438
900345017;Corporación Albergando Sueños;PARAISO;Ciudad Bolívar;Calle 71H Bis Sur # 27B-20;4.550532, -74.159965
900600805;Fundación Tecnologica Industrial Juan Pablo II;San Humberto;Ciudad Bolívar;Carrera  1A # 13-45;4.575924, -74.217060
900309235;Fundación Cultural Y Social nuevas Fronteras;TEUSAQUILLO;Teusaquillo;Calle 33 #19-05 Ofc.301;4.622288, -74.074056
900090761;Parroquia Santa Catalina De Alejandria;CATALInA 2 ;Bosa;Carrera  77H #54-30 Sur ;4.604775, -74.169365
900267670;Confederación Hagamos De Colombia Un Pais Grande;TEUSAQUILLO;Teusaquillo;Carrera  20 #52-20;4.640628, -74.071214
900304431;Programa De Apoyo Al Desarrollo Social De La niñez Adolescencia Y Primera Juventud FACOLIB;VILLA LUZ;Engativá;Calle 63F # 80A-68;4.682979, -74.110923
900202160;Fundación Jesús Rey y María;RECUERDO - STA FE DE BOSA;Bosa;Carrera  105B #58-07 Sur;4.696998, -74.127223
860021643;Monasterio de la Visitacion de Santa Maria de Bosa;BOSA-CARRO;Bosa;Calle 65 Sur #80C-11;4.607569, -74.184816
900099643;Corporación Sierra Feliz ;;Ciudad Bolívar;Calle 69 #73H-31 Sur;4.581406, -74.169574
830111643;Fundacion Hogar de Abuelitos Fe y Luz;BARRIO ALQUERIA;Los Martires;Carrera  52B #38A-15 Sur;4.600907, -74.130547
800000791;Parroquia San Martin de Tours;SAn MARTIn LOBA;San Cristobal ;Carrera  1 Bis # 42-19 Sur;4.550446, -74.099459
900077664;Fundación  Educativa para niños Especiales FUnES  ;San José;Rafael Uribe;Carrera  12 B # 25 - 21  Sur;4.575898, -74.099901
830146031;Corporación Hogar Gerontológico Adelita;"SPRInG (ADMInISTRACIOn) LAS VILLAS (OPERATIVA)";Suba;Carrera  46 #134A-32;4.716547, -74.070591
860504257;Fundación Colombiana Para La nutrición Infantil nutrir ;TIBABITA;Usaquén;Carrera  8 # 186-58;4.763432, -74.028964
900119039;Fundación Wayra Colombia ;ESPAÑOLA;Engativá;Diagonal 83B #79-23;4.705107, -74.094797
900053001;Fundación Casa De Encuentro FUnCASEn;nORMAnDÍA;Engativá;Calle 51 #70-30;4.666771, -74.106075
900065413;Parroquia Beato Guillermo Jose Chaminade - Centro de Acogida Voz de Alerta ;;Rafael Uribe;Calle 48Q Bis #53 Sur;4.550415, -74.108574
830116111;Fundación Lazos de Amor;COUnTRY SUR;Rafael Uribe;Carrera  12 Bis #30-52 Sur;4.572877, -74.102767
900315369;Fundación Casa Hogar Su Casa ;MODELIA;Fontibón;Carrera  75 # 23A-23;4.663714, -74.122572
900318677;Fundación Trabajando por Colombia;Gran Britalia;Kennedy;Carrera  84 # 47 A - 18 Sur;4.697483, -74.102917
830125371;Fundación Hogar para Personas Discapacitadas - FEDESPERAnZA ;OLAYA;Rafael Uribe; Calle 28 Sur #23-48;4.583972, -74.110717
900117134;Fundación Caminos, Esperanza y Libertad;MARCELLA;Kennedy;Calle 5 #71A -32/28;4.627469, -74.134065
900094010;Centro de Educación Integrada Doman Delacato;Miraflores;San Cristobal ;Carrera  78 # Bis A # 47 B - 15 ;4.615712, -74.166870
860055497;Asociacion Amigos del niño Ayudame;USAQUEn;Usaquén;Calle 128 #7-53;4.707152, -74.029047
900186099;Fundacion Colombiana Para el Desarrollo  Social Manos de Esperanza ;MARIA PAZ;Kennedy;Calle 1 Sur #82-35 ;4.637063, -74.157572
900279267;Fundación La Casa De La Prosperidad;VILLAS DE KEnnEDY;Kennedy;Carrera  81D #54-31 Sur;4.619507, -74.176354
900291870;Fundación Fortalecimiento Del Adulto Mayor - FOAMC;BABILOnIA;Usaquén;Carrera  13A # 164A-04;4.743393, -74.031778
900298126;Corporación Espigas De Amor;San Agustin;Rafael Uribe;Calle 49 C Sur 5 B-41;4.548314, -74.110510
900005280;Fundación Geriatrica Remanso de Paz;RCA 20 SAn FELIPE;Barrios Unidos;Carrera  20C # 77-23;4.665993, -74.061878
800210363;Instituto Herbert Spencer LTDA;Costa Rica Sector naranjal;Suba;Carrera  96 # 129 C - 76;4.705862, -74.110531
900356361;Fundación el Albergue ;ALACALA;Puente Aranda ;Calle 34 Sur #46-20;4.616685, -74.139336
860008010;Sociedad Salesiana- 02- Oratorio niño Jesús;BOSA BRASIL;Bosa;Calle 36 #24-39;4.630095, -74.186560
830092973;Fundación Mazal;nicolas de Federman;Chapinero;Transversal 22G # 61C - 24;4.649664, -74.071490
900490605;Iglesia Cristiana cielos abiertos de restauracion ;Chapinero;Chapinero;Carrera  13 # 64 - 16;4.650992, -74.063025
900474959;Fundación Centro de Atención Infantil CAI Albert Einstein;San Mateo - Soacha;Soacha;Carrera  9 Este # 38 - 23;4.581942, -74.192860
900384581;Fundación TEAH Templanza, Esperanza, Amor, Honestidad ;Vereda Corinto ;Usme;Calle 137 #12 - 74;4.718974, -74.039087
900266395;Fundación Casa Del Abrazo;Villa Luz;Engativá;Carrera  1 A # 13 - 39;4.597016, -74.067544
900092912;Fundación nacional de Trasplantes;Soledad;Teusaquillo;Carrera  29 # 39 B - 45;4.603294, -74.099234
806007685;Hermanas Misioneras de Santa Teresita del niño Jesús;Ciudad Jardín Sur;Teusaquillo;Carrera  12 B # 18 - 27 Sur;4.606767, -74.074892
900208409;Fundación Pie de Apoyo Colombia;Santa Fe;Santa Fé;Calle 21 # 16 A - 26;4.611688, -74.077547
900699021;Parroquia Sagrado Corazón de Jesús;Olivos - Sector I;Bosa;Transversal 13 # 1 D - 18;4.597087, -74.198416
900082531;Fundación Colombia Social Vida - FUCOLSOVI;Kennedy Ayacucho I;Kennedy;Calle 34 Sur # 79 - 15;4.628775, -74.153100
900580783;Fundacion Escalando por tu futuro;El Progerso;Los Martires;Calle 5 A #o,23-56;4.578434, -74.246381
900704164;Fundación para un futuro Prospero- FUnDFUTURO;nogales ;Suba;Calle 132 C #132-44;4.743148, -74.114002
830134263;Fundación kyrios;Quinta Paredes;Teusaquillo;Calle 25 # 38-20;4.631064, -74.088903
900026353;Fundacion Manos Unidas de Colombia;Kasandra;Kennedy;Carrera  136 # 16-18;4.693759, -74.169553
900985996;Fundacion Casa del Limpiabotas de SantaFe de Bogota FUCALSAB;Panamericano;Martires;Calle  24A # 26 - 43;4.621804, -74.079741
830050939;Fundación Social el Encuentro - Tejiendo comunidad;Polo Calleub;Barrios Unidos;Avda. Carrera  20 # 81 - 55 ;4.669135, -74.060929
900888635;Fundacion Cultivando Talentos ;Engativa;Engativa;Calle  77 # 69 P - 67;4.572207, -74.169262
900837424;Corporacion Sol de Justicia;Lucero Bajo;Ciudad Bolívar;Diagonal 64 Bis # 17B-39 Sur;4.554512, -74.138706
900276103;Confesion Juventud con una mision Colombia;Bonanza;Engativá;Carrera  70 G # 79-89;4.693385, -74.087800
830099177;Fundación Manos Creadoras;Sector II;Ciudad Bolivar;Calle 78 Sur # 18 A - 32;4.540315, -74.143183
900060165;Corporación Hogar Gerontológico Sarita;nORMAnDÍA ;Engativa;Calle 52B #73A-50;4.673653, -74.109138
830120135;Corporación Escuela Popular Infantil EPI;VILLA nIDIA;Usaquén;Calle 160C #11-51;4.744729, -74.066478
900002906;Parroquia San Alberto Hurtado   - Asociación para el Desarrollo Integral del Barrio el Consuelo;EL DORADO;Engativá;Calle  1 #9-8;4.588570, -74.084407
900170697;Fundación Luz del Ocaso;BOYACA;Engativá;Carrera  9 #15-83 Of. 501;4.603555, -74.074728
800252603;Cooperativa de Trabajo Asociado de ReciCalleadores EL TRIUnFO;Zona Industrial ;Puente Aranda ;Carrera  3 # 14 - 46 Ofc. 203;4.594382, -74.184381
900394829;Centro Integral de Estimulacion Temprana Aprendamos Jugando SAS;La Estancia;Ciudad Bolivar;Carrera  74 C # 59 A - 04 Sur ;4.592977, -74.172627
900376810;Corporacion Educativa Social y Empresarial San Fransisco de Asís;Roma IV;Kennedy;Carrera  78 F # 57 A - 17 Sur;4.626046, -74.145792
900358561;Fundación Voz de Aliento sede Sur n° 1;;Engativá;Cr19 #140-46;4.723742, -74.046311
900552501;Fundarpro proyectando y capacitando sociedad - FUnDARPRO;MARICHUELA - SALÓn COMUnAL;Usme;Carrera  1H bis Este # 81 - 48 Sur;4.509331, -74.114250
900543226;Parroquia nuestra Señora de los Alpes;Los Alpes;San Cristóbal ;Calle 36 D Sur# 11 - 42 ;4.561475, -74.098974
900044127;Asociación Cristiana la Cosecha del Señor;Ciudad Jardín norte;Suba;Calle 129 # 59 A - 09;4.719344, -74.072198
830078800;Fundación Camino a la Luz - FUnCALUZ;Alcázares;Barrios Unidos;Carrera  28 # 74 A - 26;4.667335, -74.068376
900011372;Fundación Pacto Esperanza;San Jose Rondon ;Ciudad Bolívar;Calle 68A #20C-07 Sur;4.657664, -74.067420
900012007;Parroquia María Madre Admirable;Aures;Suba;Carrera  102 # 131B - 58;4.734526, -74.097363
860530249;Parroquia nuestra Señora del Consuelo;Barrancas;Usaquén;Calle 156 7H - 40 ;4.732938, -74.028095
830084121;Parroquia San Isidoro de Sevilla;Babilonia;Usaquén;Carrera 14A # 163A-30 /36;4.741716, -74.035007
860054247;Parroquia Santisima Trinidad;La merced - norte;Barrios Unidos;Carrera  29 # 69-24;4.663224, -74.073734
900772134;Fundación Myfonata;Tequendama ;Soacha;Calle 14 # 10 - 35;4.602789, -74.076943
900322913;Asociación dulce despertar ;Alfonso López;Usme;Carrera 7B Este #95 - 32 Sur;4.588408, -74.066229
860036697;Parroquia la asuncion de nuestra señora;Santa Sofía;Barrios Unidos;Callee 79 # 28A-46;4.671142, -74.066561
830091601;Fundación organización de padres con niños con cancer OPnICER;Las Cruces;Santa fe;Calle 1A #9-85;4.587473, -74.082984
800243798;Asociación mujeres ventanas al futuro;Villa Calleemencia ;Bosa;Calle  57 Sur #4-2 A 4-36;Calle 57B sur n84c - 45
900131480;Parroquia Jesus Eucaristia;Zona Franca;Fontibón;Diagonal 16 # 104 - 51 Lc 2;4.672043, -74.153334
900892698;Fundacion niños,Jovenes,Adultos,Afros y Raizales;Camino de la Esperanza;Suba;Carrera 145 # 145 - 46 ;4.755192, -74.115698
900682171;Fundacion Manos Emprendedoras Dejando Una Huella de Paz;Centro;La Candelaria;Calle 6 # 4 - 64 ;4.590156, -74.076988
900795846;Fundacion Una Vida con Proposito y Amor (VIDAMOR);Capri;Usaquén;Calle 149 # 12C - 56;4.728070, -74.034632
900660960;Fundacion Dejad que los niños Vengan a Mi;Usaquen;Usaquén;Carrera  72J #48B Sur58;4.602092, -74.151568
900995615;Asociación Hogar Gerontoligico Amor y Vida;Santa isabel;Los Martires;Carrera  29 # 1 G- 45;4.600369, -74.101506
900624482;Fundacion de atentcion integral de enfermedades huerfanas;Ibaro II;Teusaquillo;Carrera  14A # 6 - 10;4.601248, -74.081770
860022017;Congregacion de los Sagrados Corazones de Jesus y Maria;Simon Bolivar;Barrios Unidos;Call 78 # 62 - 23;4.677699, -74.078356
